구명,법정동명,위도,경도,가까운역
서초구,서초동,37.4913957,127.010961,서울대입구
서초구,양재동,37.4771548,127.043766,교대
서초구,반포동,37.5040458,127.0095103,반포
서초구,방배동,37.4852904,126.994895,내방
서초구,서초동,37.4943885,127.0107355,서울대입구
서초구,양재동,37.4748292,127.0321052,교대
서초구,양재동,37.460131,127.0419259,교대
서초구,방배동,37.4775085,127.0006762,봉천
서초구,방배동,37.4758145,126.9871206,사당
서초구,서초동,37.488122,127.013235,서울대입구
서초구,반포동,37.5007037,127.0104053,고속터미널
서초구,서초동,37.4932687,127.0112519,서울대입구
서초구,방배동,37.4801039,127.0112598,봉천
서초구,방배동,37.4896165,126.9919977,내방
서초구,서초동,37.4925463,127.007996,서초
서초구,방배동,37.4882217,126.9826722,신용산
영등포구,신길동,37.5061854,126.9108182,신풍
성북구,보문동7가,37.5800667,127.0230546,혜화
강북구,미아동,37.6277289,127.0228908,쌍문
강북구,번동,37.6340597,127.0343037,쌍문
강북구,우이동,37.652984,127.0118726,수락산
도봉구,창동,37.6500623,127.0510359,마들
노원구,중계동,37.6619703,127.0794692,당고개
영등포구,대림동,37.4981027,126.8996276,신풍
강서구,공항동,37.5567034,126.8138502,마곡
동작구,사당동,37.4819058,126.9637349,낙성대
동작구,상도동,37.4968342,126.9483446,숭실대입구
관악구,신림동,37.4872218,126.9134115,문래
관악구,신림동,37.4683417,126.9454042,낙성대
관악구,봉천동,37.4711668,126.9602006,낙성대
광진구,중곡동,37.5664192,127.0774099,중곡
광진구,광장동,37.5486377,127.1099602,광나루
중랑구,망우동,37.5990673,127.1033629,면목
강남구,세곡동,37.4665378,127.1191856,산성
중구,황학동,37.5675398,127.0181357,신당
중구,신당동,37.5556151,127.0138219,청구
용산구,효창동,37.5466314,126.960937,효창공원앞
광진구,구의동,37.5412716,127.0944103,강변
서초구,서초동,37.4913652,127.0120571,서울대입구
서초구,서초동,37.4843062,127.0295106,교대
서초구,서초동,37.4951462,127.0284991,교대
서초구,반포동,37.5038866,127.0091671,반포
서초구,서초동,37.4942213,127.0125012,교대
서초구,방배동,37.4774055,126.9875258,사당
서초구,서초동,37.4991635,127.0265615,교대
서초구,반포동,37.5067445,127.0053572,고속터미널
서초구,반포동,37.5061255,127.0036429,고속터미널
서초구,양재동,37.4675226,127.0421085,교대
서초구,잠원동,37.5147757,127.0109013,압구정
서초구,방배동,37.490612,126.9922884,내방
서초구,방배동,37.4819597,126.9836954,사당
서초구,양재동,37.4745832,127.042382,교대
서초구,서초동,37.4917843,127.0270635,교대
서초구,방배동,37.4767651,126.9833128,사당
서초구,서초동,37.5029599,127.0208274,논현
서초구,서초동,37.4897049,127.0309786,교대
서초구,방배동,37.4767562,126.9835649,사당
서초구,서초동,37.4941054,127.0100007,서울대입구
서초구,방배동,37.4934052,126.9889305,내방
서초구,서초동,37.4847598,127.0321941,교대
서초구,서초동,37.4852465,127.012782,서울대입구
서초구,양재동,37.483923,127.0401307,교대
서초구,서초동,37.4818737,127.0044978,봉천
서초구,반포동,37.5037808,127.0098739,반포
서초구,서초동,37.5168235,127.0188939,논현
영등포구,도림동,37.5093516,126.8941674,아현
영등포구,문래동,37.5167893,126.8964879,아현
영등포구,문래동,37.5127461,126.8911845,아현
영등포구,문래동,37.5117478,126.8926759,아현
송파구,가락동,37.4989294,127.1172075,송파
영등포구,문래동,37.518877,126.8946059,아현
서초구,서초동,37.4932886,127.0293484,교대
서초구,서초동,37.4887235,127.0169773,교대
영등포구,문래동,37.5167483,126.8924863,아현
영등포구,문래동,37.5155159,126.8928763,아현
영등포구,문래동,37.5202254,126.890073,아현
영등포구,문래동,37.5183902,126.8924068,아현
영등포구,문래동,37.5135879,126.8891654,홍대입구
영등포구,문래동,37.5168996,126.888336,홍대입구
서초구,서초동,37.486398,127.0045067,서초
영등포구,문래동,37.5151468,126.8859185,홍대입구
영등포구,문래동,37.5208834,126.8887851,아현
영등포구,문래동,37.5187652,126.8871558,홍대입구
영등포구,문래동,37.5210472,126.8870997,아현
영등포구,문래동,37.519158,126.884908,홍대입구
영등포구,문래동,37.519818,126.8825535,홍대입구
영등포구,문래동,37.5183648,126.8887249,아현
영등포구,신길동,37.5174359,126.9176445,신길
영등포구,신길동,37.5142125,126.9238205,여의도
영등포구,신길동,37.515164,126.9180431,신길
영등포구,신길동,37.5160072,126.9209851,신길
영등포구,영등포동,37.5188822,126.9087048,신길
영등포구,영등포동,37.51955,126.9025952,영등포시장
영등포구,영등포동,37.5165479,126.9055397,영등포시장
영등포구,영등포동,37.5175409,126.9057372,영등포시장
영등포구,영등포동,37.5192303,126.9048618,영등포시장
영등포구,영등포동,37.5197676,126.9041466,영등포시장
영등포구,영등포동,37.5191023,126.9037848,영등포시장
영등포구,영등포동,37.5201676,126.905784,영등포시장
영등포구,영등포동,37.519848,126.9056541,영등포시장
영등포구,영등포동,37.5213201,126.9053073,영등포시장
영등포구,영등포동,37.520831,126.9043202,영등포시장
영등포구,영등포동,37.5212412,126.90462,영등포시장
영등포구,영등포동,37.521673,126.9047049,영등포시장
영등포구,영등포동,37.5250097,126.9076397,영등포시장
성동구,도선동,37.5617708,127.0352876,상왕십리
성동구,송정동,37.5491175,127.0600419,뚝섬
양천구,신월동,37.5199077,126.8325754,까치산
강서구,방화동,37.5697311,126.8094357,개화산
양천구,목동,37.5302693,126.8655646,목동
용산구,청암동,37.5347113,126.9458817,마포
서대문구,창천동,37.5589843,126.9392055,대흥
강동구,천호동,37.5451483,127.1295929,암사
강북구,수유동,37.6315847,127.0179228,쌍문
강서구,가양동,37.5674482,126.8503067,발산
노원구,상계동,37.6765124,127.0557541,수락산
노원구,공릉동,37.6195818,127.0804796,화랑대
도봉구,도봉동,37.6744357,127.0441036,수락산
서대문구,남가좌동,37.5739201,126.9238418,증산
강남구,논현동,37.5177234,127.024216,학동
서대문구,홍은동,37.5851303,126.9238657,새절
성동구,금호동1가,37.5531411,127.0283819,행당
도봉구,창동,37.6467586,127.0394528,마들
서초구,방배동,37.4925443,126.9909788,내방
은평구,수색동,37.5810517,126.8977686,디지털미디어시티
중랑구,면목동,37.5903554,127.0729769,면목
성북구,정릉동,37.6038389,127.0132683,미아
중구,정동,37.5643361,126.9723492,시청
용산구,동자동,37.5501213,126.9738685,서울
성북구,보문동5가,37.5828893,127.0204336,혜화
관악구,신림동,37.4824395,126.9194736,문래
광진구,광장동,37.5456099,127.1036622,광나루
광진구,중곡동,37.5645092,127.087049,중곡
금천구,독산동,37.4630734,126.9034265,가산디지털단지
서초구,서초동,37.4859595,127.0187835,교대
서초구,서초동,37.4925517,127.0130015,교대
서초구,잠원동,37.5139113,127.0182379,논현
성동구,행당동,37.5591848,127.0349674,상왕십리
성동구,사근동,37.5602963,127.0417996,상왕십리
성동구,성수동,37.5371882,127.0606794,뚝섬
영등포구,영등포동,37.5187588,126.9050937,영등포시장
영등포구,영등포동,37.5232412,126.9029883,영등포시장
영등포구,영등포동,37.523737,126.9049392,영등포시장
은평구,녹번동,37.6023042,126.9224771,역촌
은평구,대조동,37.6112204,126.9286986,신정네거리
은평구,불광동,37.6108057,126.9300779,신정네거리
은평구,불광동,37.6206927,126.9203885,연신내
강동구,성내3동,37.5260897,127.1328674,둔촌동
관악구,보라매동,37.4882161,126.9327457,신도림
영등포구,영등포동,37.5193577,126.9038963,영등포시장
영등포구,여의도동,37.5273912,126.9343681,여의나루
서초구,잠워농,37.5190618,127.0092552,압구정
성동구,성수1가1동,37.5414774,127.0435224,한양대
마포구,상암동,37.5604305,126.8889633,마포구청
강북구,송천동,37.6201883,127.0282841,쌍문
강서구,방화3동,37.5787688,126.8135415,방화
관악구,신사동,37.4844256,126.9154642,문래
노원구,상계동,37.6549193,127.066999,마들
노원구,상계동,37.6546448,127.0637012,마들
서초구,양재동,37.4705982,127.0412176,교대
영등포구,양평동,37.5236403,126.8882593,영등포구청
영등포구,영등포동,37.5272006,126.9052597,영등포시장
중구,을지로6가,37.568802,127.0077263,을지로4가
중구,다동,37.567948,126.982079,종각
중구,순화동,37.5604985,126.972925,서울
중구,충무로4가,37.5620265,126.9940118,안국
중구,회현동,37.554053,126.9748246,서울
중구,을지로5가,37.5659886,127.0033311,동대문역사문화공원
강남구,신사동,37.5240056,127.0228243,학동
강동구,고덕동,37.5591047,127.1489446,고덕
용산구,한남동,37.5386881,126.9989942,이태원
성북구,보문동,37.5828177,127.0209822,혜화
성북구,석관동,37.6101879,127.0563618,돌곶이
성북구,종암동,37.6009561,127.0332162,월곡
서초구,서초동,37.4833083,127.0294865,교대
중랑구,면목동,37.5893414,127.0957409,면목
노원구,중계동,37.6579413,127.0761917,당고개
서초구,방배동,37.490443,126.9868762,내방
강남구,개포동,37.4907848,127.0692921,매봉
강남구,수서동,37.4874302,127.1063428,문정
강남구,일원동,37.4784642,127.0735581,일원
송파구,오금동,37.5082089,127.1325968,오금
송파구,마천동,37.5016642,127.1457883,마천
노원구,하계동,37.6386812,127.0740285,중계
노원구,월계동,37.6385536,127.0512641,노원
노원구,상계동,37.6471332,127.0602438,노원
노원구,상계동,37.6630925,127.052904,수락산
노원구,상계동,37.6639785,127.0620354,수락산
영등포구,양평동1가,37.5240518,126.8864412,영등포구청
강남구,논현동,37.5185709,127.028251,학동
강남구,논현동,37.5051171,127.0254067,논현
강남구,도곡동,37.485446,127.0433829,교대
강서구,등촌동,37.5359686,126.86299,목동
서초구,양재동,37.4727131,127.0349666,교대
강서구,방화동,37.5714682,126.804295,개화산
강서구,화곡동,37.531614,126.8560608,신정
동대문구,답십리동,37.5688866,127.0634715,장한평
동대문구,전농동,37.5799985,127.0511457,제기동
양천구,신월동,37.5180249,126.8338428,이대
양천구,신정동,37.5115468,126.8724124,신촌
강서구,등촌동,37.5634248,126.8417797,발산
노원구,상계동,37.6609273,127.0641764,마들
은평구,갈현동,37.6147368,126.9158617,구산
은평구,응암동,37.5981336,126.919437,응암
은평구,역촌동,37.6068212,126.9141415,구산
서대문구,연희동,37.5678378,126.9186952,마포구청
마포구,서교동,37.5522684,126.9233336,상수
종로구,무악동,37.5776279,126.9623586,녹번
중구,신당동,37.5639496,127.0133761,신당
성동구,마장동,37.5670224,127.0364416,마장
성동구,상왕십리동,37.5701337,127.0237598,동대문
강동구,강일동,37.5566737,127.17196,강일
양천구,목동,37.5303524,126.8712015,오목교
동대문구,이문동,37.6036906,127.0617681,돌곶이
서대문구,창천동,37.560074,126.934334,광흥창
영등포구,양평1동,37.5266614,126.8917431,영등포구청
영등포구,당산동3가,37.5243251,126.8955041,충정로
동대문구,전농동,37.5784394,127.0633046,제기동
마포구,연남동,37.5645845,126.9223387,망원
마포구,창전동,37.5520082,126.9291205,광흥창
양천구,목동,37.5280077,126.8732967,오목교
송파구,풍납동,37.5262163,127.1096293,잠실나루
영등포구,문래동,37.5152116,126.8952614,아현
영등포구,문래동,37.5185472,126.8911605,아현
영등포구,문래동,37.5201112,126.8853624,홍대입구
영등포구,신길동,37.5154607,126.9184703,신길
영등포구,신길동,37.5065154,126.9104574,신풍
영등포구,신길동,37.5058185,126.9011124,신풍
서초구,반포동,37.4996154,127.0119772,교대
영등포구,신길동,37.4973643,126.9124059,보라매
영등포구,신길동,37.5003328,126.9157099,보라매
영등포구,신길동,37.5011533,126.9100543,신풍
영등포구,신길동,37.4990643,126.908687,신풍
서초구,방배동,37.4972519,126.9837652,삼각지
영등포구,신길동,37.4966477,126.9111542,신풍
서대문구,홍제동,37.5945439,126.9477341,구파발
성북구,안암동2가,37.5853093,127.0215707,보문
용산구,한강로2가,37.5316728,126.9686939,서울
용산구,효창동,37.5450927,126.9616703,효창공원앞
성동구,응봉동,37.5484499,127.0307668,행당
성동구,응봉동,37.5484658,127.0319635,행당
성동구,용답동,37.5601563,127.0540369,성수
마포구,합정동,37.5504515,126.9085316,합정
강서구,가양동,37.5702061,126.8470847,발산
강서구,가양동,37.5595051,126.8629722,발산
구로구,개봉동,37.4901011,126.8530205,광명사거리
양천구,목동,37.5466971,126.8770034,오목교
양천구,신월동,37.5338479,126.8292763,화곡
양천구,신정동,37.5093641,126.8662621,신촌
도봉구,방학동,37.6657406,127.0433211,수락산
서대문구,연희동,37.5750871,126.926406,증산
서대문구,충정로2가,37.5658722,126.9662341,서대문
강동구,천호동,37.541603,127.1240904,천호
강남구,삼성동,37.5098957,127.0651174,방배
강북구,번동,37.6350896,127.036544,쌍문
강서구,가양동,37.570436,126.838124,발산
강서구,화곡동,37.5418904,126.8553426,까치산
강북구,번동,37.6211497,127.0453417,돌곶이
구로구,궁동,37.4973627,126.8289827,온수
노원구,공릉동,37.6269426,127.071947,하계
구로구,신도림동,37.5079252,126.8870843,홍대입구
구로구,구로동,37.4952369,126.8823614,남구로
도봉구,도봉동,37.6843542,127.0457294,도봉산
동작구,대방동,37.5058455,126.9229235,보라매
강남구,수서동,37.4873188,127.100841,문정
금천구,시흥동,37.4499258,126.8959379,가산디지털단지
금천구,시흥동,37.4393198,126.9008963,가산디지털단지
도봉구,창동,37.6414052,127.0402694,노원
마포구,창전동,37.5498801,126.9326977,광흥창
서대문구,북가좌동,37.5757613,126.903892,디지털미디어시티
서대문구,홍은동,37.5808184,126.9365839,불광
마포구,합정동,37.5537541,126.9115032,망원
서초구,반포동,37.503196,127.0108983,반포
성북구,정릉동,37.6005435,127.014154,미아
성북구,하월곡동,37.6031531,127.0353271,월곡
은평구,신사동,37.5894163,126.9127903,새절
은평구,증산동,37.5790777,126.901343,디지털미디어시티
중랑구,면목동,37.5909793,127.0797257,면목
중랑구,면목동,37.5876484,127.0954727,면목
중랑구,중화동,37.6017576,127.0790782,중화
종로구,경운동,37.5764837,126.985954,종각
도봉구,쌍문동,37.661225,127.0417345,수락산
양천구,신정동,37.5169939,126.8664721,신촌
양천구,신월동,37.5190601,126.8356196,이대
영등포구,당산동,37.5236799,126.8964476,충정로
영등포구,당산동,37.528643,126.8945047,영등포구청
영등포구,당산동,37.5347219,126.9021123,충정로
영등포구,문래동,37.5138992,126.8951598,아현
영등포구,문래동,37.5173884,126.8901603,아현
영등포구,양평동,37.5227196,126.8896975,영등포구청
서초구,방배동,37.4953984,126.9831778,신용산
서초구,반포동,37.505277,127.0071934,반포
서초구,서초동,37.4951938,127.0136485,교대
서초구,방배동,37.4864862,126.9826674,신용산
서초구,서초동,37.4853311,127.0290755,교대
서초구,서초동,37.4984732,127.0241941,교대
서초구,양재동,37.4847121,127.0396459,교대
서초구,서초동,37.4914884,127.0106312,서울대입구
서초구, ,37.4768081,126.9835477,사당
강동구,천호동,37.5482128,127.1210916,암사
송파구,잠실동,37.5185474,127.0768915,선릉
서초구,잠원동,37.5188409,127.0096296,압구정
중구,수표동,37.5671336,126.9894788,을지로입구
중구,을지로3가,37.5657601,126.9919757,을지로입구
강동구,천호동,37.5450269,127.1363371,굽은다리
강동구,고덕동,37.5572295,127.1520237,고덕
영등포구,양평동3가,37.5280779,126.8910577,영등포구청
노원구,상계동,37.6803263,127.0572177,도봉산
강동구,길동,37.5405249,127.1405074,길동
강남구,신사동,37.5188385,127.0192236,학동
송파구,가락동,37.4957767,127.1246724,경찰병원
관악구,봉천동,37.4772812,126.962371,낙성대
중구,장교동,37.5673199,126.9870901,을지로입구
광진구,화양동,37.5421886,127.0661733,어린이대공원
광진구,화양동,37.5410413,127.0691052,어린이대공원
동대문구,이문동,37.6030226,127.0680153,중화
마포구,동교동,37.5575404,126.9292288,광흥창
강서구,방화동,37.5780159,126.8108963,방화
동대문구,답십리동,37.5719817,127.0511876,답십리
마포구,신수동,37.5495058,126.9331782,광흥창
강남구,도곡동,37.4909477,127.0554106,매봉
마포구,대흥동,37.5560085,126.9427945,대흥
성북구,길음동,37.6068081,127.0272969,쌍문
성북구,장위동,37.6165991,127.0566219,석계
성북구,종암동,37.5997602,127.0344851,월곡
성북구,하월곡동,37.6024965,127.0409089,월곡
송파구,문정동,37.4858217,127.132448,장지
송파구,석촌동,37.5017184,127.0972924,문정
송파구,오금동,37.5096855,127.1318405,방이
은평구,수색동,37.5871483,126.8875817,디지털미디어시티
영등포구,당산동1가,37.5204449,126.9000741,영등포시장
금천구,독산1동,37.4663684,126.8962828,가산디지털단지
금천구,독산4동,37.4676355,126.8984176,가산디지털단지
송파구,송파동,37.5071824,127.1175476,방이
중구,소공동,37.5671987,126.9686737,광화문
중구,을지로2가,37.5649441,126.9850024,을지로입구
송파구,문정동,37.4886309,127.121698,가락시장
송파구,방이동,37.5070465,127.1198562,방이
강동구,천호동,37.5448829,127.1287867,암사
영등포구,영등포동,37.525198,126.9034142,영등포시장
동작구,노량진동,37.5127408,126.948652,상도
서초구,방배동,37.4773473,126.9864111,사당
서초구,서초동,37.4941256,127.0288888,교대
서초구,서초동,37.4939698,127.0128103,교대
광진구,자양동,37.5343362,127.0822026,구의
노원구,하계동,37.6322004,127.06902,중계
성동구,도선동,37.5641845,127.0358862,상왕십리
성동구,성수2가동,37.5438851,127.057218,뚝섬
영등포구,신길동,37.5070087,126.9032729,신풍
성동구,사근동,37.5539817,127.0463602,왕십리
은평구,신사동,37.5901719,126.9130171,새절
서초구,서초동,37.4975326,127.0131212,교대
서대문구,홍은동,37.5953981,126.9396234,구파발
영등포구,신길동,37.4983539,126.9198238,보라매
영등포구,신길동,37.5008611,126.920323,보라매
중랑구,면목동,37.5795601,127.0793365,사가정
서초구,서초동,37.5037784,127.0231321,논현
구로구,구로동,37.4962285,126.8884467,대림
강북구,송천동,37.6183652,127.0238671,쌍문
동대문구,신설동,37.5757467,127.024498,동대문
성동구,용답동,37.5657895,127.0533262,답십리
영등포구,영등포동8가,37.5314431,126.9053911,충정로
은평구,갈현동,37.6273791,126.9194269,연신내
종로구,혜화동,37.5861075,127.0010225,길음
중구,장충동2가,37.56082,127.0032679,동대문역사문화공원
강동구,암사동,37.5518343,127.1276399,암사
양천구,신정동,37.5119016,126.8414102,이대
광진구,자양동,37.5399575,127.0829411,구의
강서구,공항동,37.5615236,126.8119534,김포공항
강서구,가양동,37.5647547,126.8526283,발산
강서구,마곡동,37.5732308,126.8320825,마곡
서대문구,천연동,37.5711065,126.959128,녹번
서대문구,북아현동,37.5594983,126.9570333,충정로
은평구,불광동,37.6263762,126.9207532,연신내
서초구,방배동,37.4833481,126.9944947,봉천
서초구,방배동,37.4803704,126.9990533,봉천
성북구,동선동2가,37.590421,127.0181726,미아
도봉구,방학동,37.6677095,127.0454852,수락산
영등포구,당산3가,37.5254984,126.8969834,충정로
영등포구,양평동1가,37.5225618,126.8912983,영등포구청
영등포구,영등포동4가,37.5200771,126.9029038,영등포시장
영등포구,영등포동3가,37.5170292,126.9077003,신길
영등포구,문래,37.5192796,126.8922753,아현
동작구,노량진동,37.5135286,126.9435061,장승배기
은평구,응암동,37.6009163,126.9315178,구파발
은평구,응암동,37.5952497,126.918896,응암
관악구,신림본동,37.4839195,126.9375538,신도림
서초구,방배동,37.4760399,126.9864306,사당
영등포구,문래동,37.5190316,126.8872621,홍대입구
영등포구,영등포동,37.5172372,126.9056217,영등포시장
영등포구,영등포동,37.5211363,126.9053585,영등포시장
서초구,서초동,37.4931068,127.0092419,서울대입구
도봉구,방학동,37.6617116,127.0496878,수락산
은평구,녹번동,37.6018128,126.9227228,역촌
강서구,방화1동,37.5715915,126.8122697,개화산
성북구,동선동,37.5898918,127.0180361,미아
강서구,개화동,37.5786436,126.7975467,개화산
영등포구,양평1동,37.5262731,126.8853988,영등포구청
송파구,잠실동,37.5178797,127.0791429,선릉
성동구,사근동,37.5612132,127.0458792,왕십리
영등포구,당산동5가,37.5332963,126.9022231,충정로
강동구,암사동,37.5499847,127.1222814,암사
중구,중림동,37.559724,126.9688082,용답
중구,서소문동,37.5627338,126.9738902,시청
성동구,도선동,37.5632979,127.0326858,신당
광진구,광장동,37.5413414,127.0971287,광나루
송파구,방이동,37.5150285,127.1176996,몽촌토성
중구,명동1가,37.5642595,126.9859063,을지로입구
중구,남창동,37.5573935,126.9771022,서울
구로구,개봉동,37.4860186,126.8538867,광명사거리
송파구,마천동,37.4968657,127.1485608,마천
구로구,가리봉2동,37.484173,126.8840168,남구로
양천구,신정동,37.5069869,126.839092,이대
종로구,인사동,37.5720158,126.9854217,종각
중구,산림동,37.5681698,126.9953707,을지로4가
강남구,삼성동,37.5104939,127.0610074,방배
강남구,도곡동,37.4879732,127.0331977,교대
송파구,방이동,37.5143116,127.1081516,몽촌토성
도봉구,창동,37.6534588,127.049687,마들
도봉구,창동,37.6526827,127.0495675,마들
중구,회현동3가,37.5604781,126.9840849,시청
중구,을지로2가,37.5658747,126.9867879,을지로입구
성북구,보문동5가,37.5810908,127.0214277,혜화
강서구,등촌동,37.5591576,126.8566182,발산
영등포구,당산동5가,37.5331777,126.8979765,영등포구청
서초구,서초동,37.4835949,127.0334741,교대
영등포구,대림동,37.4946813,126.899221,미아사거리
영등포구,대림동,37.4990785,126.8968058,대림
영등포구,대림동,37.503236,126.8960101,신풍
영등포구,도림동,37.5090649,126.894753,아현
영등포구,문래동,37.5175404,126.8962101,아현
영등포구,문래동,37.5183442,126.885447,홍대입구
영등포구,문래동,37.5202509,126.8861585,홍대입구
영등포구,문래동,37.5172386,126.8895148,아현
영등포구,신길동,37.5104452,126.9107278,신길
영등포구,신길동,37.4972914,126.9165448,보라매
구로구,궁동,37.5001078,126.8306662,온수
은평구,응암동,37.591409,126.917231,새절
영등포구,당산동,37.5278252,126.9078968,영등포시장
서초구,서초동,37.4919486,127.0142618,교대
성북구,월곡동,37.6057864,127.0478842,상월곡
성북구,장위동,37.6101004,127.0549578,돌곶이
송파구,방이동,37.5122886,127.1255259,방이
양천구,신월동,37.5311242,126.830993,까치산
영등포구,대림동,37.5016964,126.8988771,신풍
구로구,구로동,37.4845826,126.8979605,미아사거리
송파구,석촌동,37.5041849,127.1076919,석촌
중구,태평로1가,37.5689137,126.9757971,시청
중구,명동2가,37.5623358,126.9822574,시청
중구,장충동2가,37.5595263,127.0041103,청구
중구,을지로1가,37.5666979,126.980085,시청
송파구,방이1동,37.5109819,127.12391,방이
강서구,등촌동,37.5533084,126.8586598,발산
강남구,대치동,37.4933145,127.0590994,매봉
강북구,번동,37.6391643,127.0275017,쌍문
도봉구,창동,37.6522435,127.0493762,마들
중구,소공동,37.5628865,126.9719122,시청
성북구,장위동,37.6183242,127.0464407,돌곶이
강남구,대치동,37.4999236,127.0670575,도곡
성북구,보문동7가,37.5796901,127.0232971,동대문
중구,소공동,37.5629714,126.9786448,시청
강남구,개포동,37.4880268,127.0737228,도곡
강북구,번동,37.6323896,127.0387799,쌍문
관악구,은천동,37.4859005,126.9408467,신도림
광진구,중곡3동,37.5688655,127.080131,중곡
광진구,구의동,37.5368579,127.0874701,구의
구로구,구로동,37.5001579,126.8893405,대림
강서구,오쇠동,37.5381593,126.7980054,김포공항
동대문구,장안동,37.5624178,127.0602611,장한평
광진구,중곡동,37.5578884,127.0801543,군자
강남구,신사,37.5234299,127.0386491,강남구청
영등포구,여의도동,37.5242757,126.9276734,여의나루
영등포구,여의도동,37.5202179,126.9287697,여의도
영등포구,여의도,37.5218922,126.9245312,여의도
강동구,명일동,37.5535052,127.1434123,명일
구로구,개봉동,37.4945859,126.8587827,광명사거리
영등포구,영등포동,37.5124689,126.9053145,신길
강동구,명일동,37.5475003,127.1465801,굽은다리
금천구,독산동,37.4698786,126.9023057,가산디지털단지
송파구,마천동,37.4999939,127.1478161,마천
서초구,서초동,37.4925567,127.0293007,교대
영등포구,양평동,37.5215264,126.889502,아현
서대문구,연희동,37.5660379,126.9250085,망원
영등포구,여의도동,37.5306931,126.9202702,여의나루
동대문구,전농동,37.5785365,127.0576112,제기동
영등포구,대림동,37.5023074,126.8995663,신풍
중구,충무로1가,37.5618281,126.9842606,을지로입구
성북구,하월곡동,37.6115315,127.0356057,쌍문
구로구,개봉2동,37.4908681,126.8565277,광명사거리
마포구,서교동,37.5514373,126.9170103,합정
동대문구,장안동,37.5619727,127.0653799,장한평
송파구,방이동,37.5154553,127.1076155,몽촌토성
영등포구,영등포동,37.5234524,126.9087296,영등포시장
은평구,녹번동,37.6024905,126.9288362,구파발
관악구,조원동,37.4812163,126.9093473,신대방삼거리
광진구,군자동,37.5551851,127.0759504,군자
구로구,신도림동,37.5078489,126.8805329,홍대입구
동대문구,장안동,37.5621381,127.0622628,장한평
성북구,정릉동,37.6088182,127.0101003,미아
강남구,율현동,37.4749679,127.1069482,산성
구로구,고척동,37.498277,126.8645925,신촌
양천구,신정6동,37.5202882,126.8694919,오목교
구로구,구로동,37.4962919,126.8900464,대림
은평구,갈현동,37.6146648,126.9130292,구산
양천구,목4동,37.536045,126.8701456,오목교
금천구,시흥2,37.4376345,126.9034741,가산디지털단지
영등포구,대림동,37.4955689,126.8999366,미아사거리
송파구,오금동,37.5013481,127.1413487,거여
중구,서소문동,37.5636477,126.9740938,시청
중구,을지로5가,37.5674608,127.0019032,동대문역사문화공원
중구,명동,37.5658377,126.9862032,을지로입구
중구,신당동,37.5548991,127.0099634,약수
중구,서소문동,37.5619834,126.9728325,시청
영등포구,신길동,37.5031657,126.9171489,보라매
양천구,신정동,37.5191969,126.8707188,오목교
마포구,도화동,37.5417901,126.9464981,공덕
은평구,수색동,37.5816402,126.8968155,디지털미디어시티
광진구,구의동,37.5384586,127.084869,구의
광진구,자양동,37.5328529,127.0780199,구의
광진구,자양동,37.5365812,127.0648749,뚝섬
서초구,양재동,37.4766818,127.0406135,교대
동대문구,답십리동,37.5684721,127.0511308,답십리
강북구,수유동,37.6421235,127.0256742,쌍문
마포구,노고산동,37.555787,126.9399677,대흥
마포구,도화동,37.5413617,126.9463046,마포
금천구,독산2동,37.4636964,126.8978728,가산디지털단지
금천구,시흥5동,37.4508044,126.9101565,신대방삼거리
영등포구,대림동,37.5001159,126.8983575,신풍
은평구,녹번동,37.607855,126.9344645,신정네거리
중구,필동,37.5601495,126.9956086,안국
동대문구,장안동,37.5680005,127.0661025,장한평
강서구,등촌3동,37.5669721,126.8413869,발산
광진구,군자동,37.5567655,127.0763714,군자
영등포구,여의도동,37.5245188,126.9186144,여의도
동대문구,장안동,37.5662217,127.0667513,장한평
성북구,길음동,37.6052423,127.0247815,쌍문
강남구,역삼동,37.5074347,127.0392418,강남구청
강남구,역삼동,37.4944349,127.0350946,교대
강남구,청담동,37.5233473,127.0427395,강남구청
마포구,합정동,37.5496751,126.9137626,합정
마포구,성산동,37.5614887,126.915593,망원
양천구,신정4동,37.5226936,126.8638094,목동
강서구,화곡6동,37.5537724,126.8514507,발산
강서구,발산동,37.5488829,126.835806,우장산
구로구,개봉동,37.4962831,126.8608538,신촌
은평구,불광동,37.6177858,126.9227739,연신내
마포구,동교동,37.5567005,126.9241614,상수
서초구,서초동,37.4967414,127.0247747,교대
양천구,목5동,37.5364279,126.8810862,오목교
금천구,시흥1동,37.4517662,126.8999558,가산디지털단지
마포구,성산동,37.560904,126.9160815,망원
강서구,등촌동,37.5547899,126.8566749,발산
강서구,방화동,37.5623646,126.8073866,김포공항
강서구,염창동,37.551054,126.8701696,목동
강서구,화곡동,37.5478213,126.8496556,우장산
양천구,신정동,37.5151549,126.8548421,이대
양천구,신월동,37.5161036,126.8437035,이대
종로구,세종로,37.5695271,126.977737,시청
종로구,관훈동,37.5725703,126.9843846,종각
종로구,신문로1가,37.5703775,126.9747791,광화문
노원구,월계동,37.621689,127.0595355,석계
동작구,노량진2동,37.5072576,126.9402524,장승배기
강남구,삼성동,37.5057758,127.0507702,방배
서초구,방배동,37.4856841,126.9943136,내방
은평구,응암동,37.6005869,126.9274744,구파발
동작구,대방동,37.4994772,126.9211598,보라매
동작구,노량진동,37.5125621,126.9354575,장승배기
영등포구,여의도동,37.5238719,126.9263046,여의도
영등포구,여의동,37.5220498,126.9223227,여의도
